50 117 13 303 146 7 0
60 100 20 291 158 14 1
66 85 29 274 175 18 2
65 80 35 265 184 20 3
69 71 40 261 188 24 4
68 65 47 259 190 25 5
65 68 47 257 192 27 6
68 60 52 260 189 28 7
72 55 53 262 187 33 8
73 50 57 263 186 34 9
76 44 60 267 182 39 10
81 42 57 267 182 40 11
77 47 56 272 177 42 12
74 45 61 276 173 44 13
74 47 59 276 173 46 14
69 48 63 279 170 47 15
69 43 68 278 171 49 16
67 47 66 277 172 52 17
69 45 66 279 170 53 18
76 40 64 276 173 55 19
78 43 59 274 175 55 20
79 48 53 273 176 55 21
72 57 51 271 178 56 22
74 56 50 272 177 60 23
67 55 58 273 176 62 24
70 49 61 269 180 62 25
67 52 61 274 175 64 26
72 48 60 273 176 69 27
82 42 56 274 175 70 28
81 44 55 275 174 73 29
76 46 58 277 172 74 30
77 42 61 281 168 75 31
73 47 60 281 168 75 32
68 51 61 277 172 77 33
72 46 62 277 172 78 34
75 45 60 280 169 79 35
76 41 63 276 173 80 36
77 41 62 280 169 82 37
71 46 63 279 170 83 38
77 41 62 285 164 85 39
74 46 60 289 160 86 40
72 47 61 284 165 87 41
78 44 58 281 168 90 42
80 40 60 281 168 93 43
78 42 60 278 171 95 44
81 42 57 279 170 97 45
80 45 55 281 168 100 46
84 41 55 278 171 102 47
87 41 52 279 170 103 48
88 42 50 282 167 105 49
89 40 51 280 169 107 50
87 38 55 281 168 109 51
76 48 56 286 163 111 52
78 45 57 287 162 111 53
81 41 58 287 162 114 54
84 38 58 285 164 116 55
86 35 59 295 154 117 56
88 32 60 299 150 118 57
90 35 55 302 147 118 58
89 38 53 301 148 118 59
87 36 57 303 146 121 60
85 37 58 307 142 121 61
94 33 53 312 137 123 62
94 35 51 316 133 126 63
90 37 53 315 134 127 64
90 34 56 316 133 130 65
91 38 51 319 130 131 66
86 40 54 319 130 132 67
88 40 52 311 138 132 68
86 37 57 316 133 133 69
86 35 59 315 134 135 70
86 34 60 313 136 135 71
83 36 61 314 135 135 72
82 41 57 313 136 135 73
86 43 51 309 140 139 74
82 46 52 306 143 141 75
80 47 53 309 140 143 76
88 44 48 308 141 145 77
85 42 53 310 139 147 78
86 44 50 309 140 149 79
81 47 52 305 144 152 80
80 49 51 302 147 155 81
84 43 53 301 148 156 82
82 43 55 300 149 157 83
76 49 55 297 152 157 84
80 44 56 294 155 160 85
85 41 54 289 160 163 86
88 41 51 291 158 165 87
83 45 52 293 156 167 88
88 41 51 289 160 169 89
87 38 55 294 155 169 90
88 39 53 294 155 171 91
87 45 48 297 152 172 92
90 37 53 293 156 174 93
92 35 53 295 154 175 94
88 37 55 293 156 176 95
86 38 56 299 150 176 96
85 39 56 299 150 178 97
84 41 55 301 148 179 98
84 41 55 303 146 179 99
81 43 56 304 145 182 100
84 43 53 307 142 186 101
83 42 55 308 141 188 102
84 43 53 307 142 191 103
85 35 60 302 147 194 104
81 40 59 303 146 194 105
86 37 57 302 147 196 106
85 38 57 301 148 196 107
86 38 56 308 141 200 108
84 41 55 307 142 203 109
91 40 49 307 142 206 110
90 41 49 305 144 210 111
88 41 51 305 144 214 112
89 38 53 298 151 214 113
89 40 51 297 152 215 114
86 40 54 300 149 217 115
85 42 53 306 143 219 116
86 42 52 305 144 221 117
83 44 53 299 150 225 118
82 41 57 302 147 225 119
85 41 54 299 150 227 120
86 41 53 303 146 227 121
86 41 53 300 149 229 122
86 40 54 299 150 229 123
82 45 53 305 144 230 124
82 48 50 304 145 234 125
82 45 53 302 147 236 126
85 47 48 298 151 237 127
80 48 52 302 147 238 128
89 40 51 299 150 242 129
86 46 48 297 152 245 130
88 36 56 299 150 246 131
85 39 56 303 146 248 132
79 40 61 307 142 248 133
85 36 59 309 140 251 134
84 37 59 307 142 255 135
87 32 61 309 140 258 136
84 33 63 311 138 259 137
77 41 62 310 139 259 138
81 38 61 300 149 262 139
87 33 60 304 145 263 140
84 38 58 301 148 265 141
88 40 52 297 152 266 142
83 42 55 293 156 266 143
80 44 56 292 157 270 144
78 47 55 297 152 273 145
79 44 57 299 150 275 146
79 44 57 301 148 278 147
76 47 57 296 153 278 148
81 43 56 295 154 282 149
81 45 54 298 151 284 150
78 45 57 301 148 286 151
80 45 55 303 146 289 152
82 42 56 304 145 290 153
84 40 56 306 143 292 154
90 39 51 310 139 293 155
86 42 52 312 137 295 156
92 37 51 310 139 296 157
90 38 52 311 138 296 158
83 44 53 312 137 296 159
84 44 52 310 139 297 160
86 40 54 309 140 301 161
84 40 56 304 145 302 162
78 44 58 305 144 304 163
80 41 59 304 145 306 164
85 37 58 310 139 309 165
77 44 59 317 132 310 166
81 37 62 321 128 314 167
81 37 62 321 128 315 168
79 36 65 321 128 317 169
86 33 61 321 128 322 170
91 29 60 327 122 324 171
88 30 62 327 122 325 172
92 29 59 330 119 326 173
91 26 63 332 117 328 174
89 32 59 327 122 329 175
89 32 59 332 117 332 176
88 32 60 331 118 333 177
88 36 56 332 117 334 178
86 34 60 334 115 335 179
84 38 58 335 114 336 180
83 38 59 334 115 338 181
83 40 57 333 116 338 182
86 34 60 329 120 339 183
86 35 59 330 119 340 184
88 35 57 332 117 340 185
91 34 55 335 114 344 186
90 34 56 331 118 347 187
90 31 59 330 119 347 188
94 26 60 331 118 347 189
95 28 57 330 119 348 190
99 28 53 332 117 350 191
88 31 61 334 115 351 192
91 28 61 336 113 355 193
96 24 60 333 116 358 194
91 27 62 336 113 359 195
95 26 59 338 111 360 196
95 27 58 338 111 362 197
99 28 53 339 110 362 198
101 28 51 340 109 362 199
100 30 50 342 107 362 200
99 31 50 339 110 363 201
93 35 52 337 112 368 202
97 32 51 337 112 369 203
96 33 51 338 111 370 204
98 34 48 332 117 371 205
95 36 49 333 116 373 206
102 29 49 333 116 375 207
104 26 50 335 114 377 208
103 26 51 337 112 380 209
98 28 54 331 118 381 210
97 31 52 331 118 382 211
96 35 49 330 119 383 212
92 37 51 331 118 383 213
96 32 52 334 115 386 214
100 32 48 332 117 390 215
97 34 49 334 115 391 216
103 28 49 331 118 391 217
101 30 49 328 121 393 218
98 31 51 323 126 395 219
98 33 49 321 128 397 220
98 30 52 328 121 399 221
98 30 52 328 121 400 222
94 37 49 325 124 400 223
93 39 48 321 128 401 224
98 36 46 325 124 404 225
102 30 48 330 119 405 226
104 30 46 330 119 408 227
102 28 50 329 120 409 228
99 30 51 331 118 412 229
99 32 49 331 118 414 230
106 29 45 330 119 417 231
104 30 46 333 116 419 232
100 32 48 333 116 420 233
99 37 44 332 117 421 234
100 36 44 327 122 422 235
101 32 47 327 122 425 236
100 36 44 326 123 426 237
100 39 41 323 126 429 238
102 35 43 324 125 429 239
104 36 40 325 124 432 240
101 36 43 327 122 434 241
100 37 43 327 122 434 242
101 36 43 327 122 435 243
100 34 46 326 123 436 244
97 34 49 327 122 437 245
97 36 47 328 121 439 246
97 39 44 326 123 441 247
100 34 46 328 121 442 248
101 32 47 325 124 445 249
97 33 50 328 121 445 250
94 39 47 328 121 447 251
94 41 45 327 122 449 252
91 38 51 324 125 451 253
92 38 50 327 122 452 254
91 34 55 326 123 454 255
93 34 53 330 119 454 256
89 39 52 332 117 454 257
91 40 49 330 119 455 258
92 37 51 331 118 457 259
89 41 50 338 111 459 260
95 38 47 337 112 462 261
90 40 50 336 113 462 262
95 36 49 334 115 463 263
96 37 47 331 118 464 264
92 41 47 329 120 465 265
97 33 50 334 115 466 266
96 35 49 339 110 468 267
94 37 49 341 108 468 268
100 29 51 344 105 470 269
101 29 50 348 101 470 270
101 27 52 345 104 472 271
104 25 51 348 101 474 272
106 26 48 348 101 474 273
103 25 52 350 99 476 274
105 28 47 345 104 479 275
104 30 46 348 101 479 276
102 33 45 349 100 479 277
105 33 42 346 103 482 278
103 37 40 349 100 484 279
105 34 41 351 98 485 280
102 35 43 350 99 486 281
104 29 47 352 97 488 282
106 25 49 354 95 492 283
99 31 50 352 97 493 284
99 30 51 353 96 496 285
103 24 53 351 98 498 286
104 21 55 351 98 499 287
105 22 53 353 96 502 288
102 22 56 359 90 502 289
102 28 50 355 94 502 290
105 27 48 356 93 505 291
105 24 51 356 93 506 292
105 23 52 359 90 507 293
107 22 51 361 88 509 294
113 17 50 365 84 510 295
106 24 50 367 82 511 296
107 21 52 370 79 512 297
107 21 52 365 84 512 298
108 23 49 360 89 513 299
109 23 48 359 90 514 300
113 21 46 363 86 514 301
110 23 47 356 93 514 302
113 23 44 355 94 516 303
113 22 45 355 94 517 304
116 23 41 359 90 518 305
115 26 39 362 87 519 306
117 25 38 361 88 520 307
115 27 38 363 86 521 308
113 29 38 363 86 521 309
116 28 36 357 92 524 310
113 29 38 353 96 524 311
115 26 39 354 95 525 312
116 22 42 353 96 526 313
113 24 43 353 96 526 314
111 24 45 354 95 528 315
115 23 42 357 92 531 316
114 23 43 357 92 534 317
111 31 38 357 92 535 318
110 32 38 355 94 538 319
113 27 40 360 89 541 320
112 26 42 357 92 543 321
112 21 47 356 93 545 322
109 24 47 355 94 545 323
102 30 48 350 99 547 324
105 28 47 352 97 550 325
97 34 49 352 97 550 326
96 32 52 349 100 553 327
97 35 48 347 102 555 328
100 32 48 349 100 555 329
98 30 52 351 98 559 330
95 32 53 351 98 560 331
96 33 51 345 104 560 332
100 29 51 346 103 561 333
102 27 51 345 104 562 334
102 30 48 343 106 563 335
107 31 42 344 105 564 336
107 32 41 340 109 565 337
106 34 40 334 115 567 338
113 26 41 336 113 567 339
109 31 40 335 114 568 340
107 33 40 338 111 568 341
111 27 42 339 110 570 342
108 27 45 336 113 570 343
108 31 41 328 121 572 344
112 27 41 329 120 574 345
106 33 41 327 122 575 346
111 32 37 332 117 576 347
110 32 38 331 118 577 348
108 35 37 331 118 578 349
105 38 37 328 121 579 350
104 35 41 327 122 581 351
101 40 39 330 119 583 352
101 38 41 329 120 583 353
109 31 40 329 120 585 354
108 30 42 330 119 588 355
110 29 41 337 112 590 356
106 32 42 335 114 592 357
108 29 43 340 109 592 358
107 32 41 342 107 593 359
104 33 43 342 107 593 360
107 29 44 345 104 596 361
111 29 40 345 104 601 362
115 24 41 349 100 604 363
111 28 41 351 98 605 364
109 33 38 347 102 607 365
110 34 36 345 104 608 366
110 35 35 340 109 608 367
115 29 36 345 104 611 368
109 34 37 348 101 612 369
107 33 40 348 101 615 370
108 32 40 349 100 617 371
109 34 37 345 104 619 372
107 37 36 338 111 621 373
105 36 39 338 111 621 374
104 37 39 338 111 621 375
104 33 43 329 120 621 376
107 28 45 330 119 622 377
109 29 42 330 119 625 378
105 30 45 331 118 626 379
101 34 45 334 115 627 380
104 30 46 336 113 631 381
101 31 48 335 114 632 382
103 30 47 336 113 636 383
103 32 45 333 116 637 384
100 35 45 333 116 638 385
98 36 46 337 112 638 386
96 37 47 337 112 641 387
103 32 45 336 113 641 388
101 37 42 332 117 642 389
98 38 44 329 120 642 390
96 41 43 326 123 643 391
93 45 42 320 129 645 392
