333 105 11 328 121 1 0
331 103 15 322 127 4 1
343 83 23 322 127 16 2
326 96 27 311 138 20 3
317 106 26 300 149 22 4
318 98 33 295 154 24 5
307 111 31 288 161 28 6
297 115 37 283 166 30 7
297 105 47 280 169 37 8
300 105 44 275 174 41 9
303 98 48 265 184 44 10
289 108 52 267 182 47 11
277 118 54 265 184 50 12
276 115 58 263 186 57 13
273 120 56 258 191 60 14
267 123 59 254 195 66 15
264 116 69 249 200 73 16
269 119 61 242 207 78 17
262 125 62 233 216 83 18
265 123 61 239 210 88 19
258 123 68 235 214 94 20
255 135 59 232 217 101 21
260 129 60 235 214 110 22
255 135 59 221 228 113 23
252 143 54 221 228 116 24
247 148 54 222 227 120 25
241 147 61 221 228 126 26
242 148 59 212 237 133 27
244 146 59 204 245 141 28
260 138 51 197 252 150 29
251 142 56 198 251 155 30
243 145 61 188 261 161 31
241 142 66 191 258 167 32
235 149 65 189 260 173 33
217 163 69 185 264 182 34
218 164 67 190 259 188 35
231 146 72 189 260 198 36
232 141 76 185 264 203 37
230 134 85 189 260 207 38
211 154 84 183 266 212 39
210 155 84 180 269 214 40
214 150 85 178 271 218 41
208 162 79 174 275 221 42
209 158 82 170 279 229 43
219 159 71 171 278 234 44
226 153 70 168 281 241 45
220 162 67 163 286 247 46
220 157 72 162 287 254 47
224 158 67 159 290 260 48
215 173 61 155 294 264 49
211 176 62 163 286 273 50
199 179 71 170 279 276 51
213 171 65 169 280 288 52
203 180 66 167 282 294 53
201 170 78 163 286 298 54
212 159 78 159 290 309 55
208 163 78 159 290 312 56
211 167 71 155 294 324 57
223 162 64 155 294 330 58
222 169 58 153 296 338 59
201 182 66 151 298 344 60
203 180 66 154 295 348 61
198 183 68 147 302 352 62
194 176 79 140 309 359 63
188 179 82 142 307 367 64
178 186 85 136 313 374 65
163 196 90 134 315 379 66
173 177 99 140 309 384 67
173 177 99 139 310 390 68
185 171 93 147 302 393 69
177 179 93 145 304 398 70
182 172 95 141 308 406 71
189 167 93 140 309 414 72
192 166 91 138 311 419 73
184 177 88 129 320 425 74
181 177 91 130 319 430 75
185 173 91 130 319 437 76
194 171 84 139 310 446 77
194 171 84 148 301 455 78
194 172 83 149 300 461 79
200 163 86 154 295 470 80
211 158 80 158 291 476 81
215 155 79 168 281 483 82
215 150 84 167 282 489 83
217 150 82 163 286 497 84
206 157 86 168 281 503 85
224 139 86 168 281 507 86
226 148 75 167 282 512 87
215 151 83 173 276 520 88
214 149 86 177 272 528 89
217 149 83 183 266 533 90
213 151 85 178 271 537 91
215 148 86 180 269 543 92
216 151 82 173 276 549 93
218 145 86 174 275 560 94
210 148 91 171 278 566 95
215 153 81 171 278 575 96
213 164 72 165 284 579 97
218 160 71 166 283 588 98
210 169 70 158 291 590 99
210 167 72 151 298 596 100
217 168 64 153 296 608 101
218 170 61 146 303 617 102
226 162 61 144 305 621 103
217 173 59 151 298 625 104
214 173 62 147 302 629 105
207 178 64 145 304 636 106
203 178 68 139 310 643 107
197 178 74 141 308 649 108
206 163 80 144 305 658 109
189 172 88 144 305 664 110
194 171 84 149 300 678 111
193 169 87 142 307 681 112
202 162 85 146 303 686 113
208 163 78 149 300 694 114
214 154 81 154 295 698 115
218 151 80 161 288 707 116
212 155 82 161 288 715 117
218 147 84 162 287 719 118
224 139 86 158 291 725 119
227 148 74 166 283 729 120
234 145 70 174 275 734 121
228 148 73 183 266 741 122
226 153 70 176 273 747 123
223 156 70 178 271 752 124
222 149 78 172 277 761 125
216 156 77 172 277 770 126
217 154 78 167 282 774 127
222 145 82 171 278 778 128
218 148 83 166 283 788 129
215 153 81 167 282 792 130
219 154 76 162 287 796 131
223 155 71 163 286 805 132
223 149 77 165 284 807 133
216 152 81 171 278 816 134
221 150 78 175 274 824 135
220 157 72 175 274 831 136
223 156 70 172 277 836 137
225 156 68 177 272 844 138
221 162 66 175 274 848 139
218 167 64 177 272 855 140
218 162 69 169 280 862 141
214 167 68 167 282 869 142
215 160 74 166 283 876 143
214 159 76 166 283 885 144
200 169 80 165 284 890 145
200 171 78 166 283 898 146
193 177 79 162 287 904 147
210 171 68 167 282 913 148
196 182 71 168 281 917 149
204 175 70 163 286 929 150
211 167 71 159 290 935 151
212 168 69 159 290 940 152
202 172 75 160 289 947 153
190 177 82 161 288 950 154
198 168 83 163 286 955 155
186 180 83 166 283 958 156
189 178 82 158 291 962 157
207 165 77 162 287 970 158
206 168 75 164 285 974 159
204 172 73 160 289 980 160
200 173 76 157 292 986 161
192 180 77 157 292 991 162
193 170 86 154 295 996 163
205 161 83 159 290 999 164
208 159 82 161 288 1005 165
207 154 88 162 287 1015 166
215 149 85 165 284 1025 167
210 155 84 171 278 1027 168
