308 130 11 245 205 3 0
294 135 20 239 211 9 1
297 118 34 237 213 20 2
272 133 44 234 216 29 3
251 143 55 233 217 37 4
247 137 65 232 218 43 5
235 146 68 235 215 50 6
230 146 73 227 223 59 7
235 136 78 216 234 71 8
224 140 85 211 239 82 9
214 144 91 209 241 89 10
216 137 96 206 244 96 11
211 131 107 202 248 101 12
214 122 113 202 248 113 13
203 128 118 193 257 116 14
197 129 123 197 253 123 15
182 144 123 198 252 131 16
180 139 130 193 257 139 17
181 131 137 194 256 151 18
184 128 137 184 266 159 19
184 121 144 181 269 167 20
173 124 152 184 266 173 21
168 121 160 190 260 175 22
169 117 163 179 271 181 23
172 114 163 180 270 183 24
166 122 161 188 262 188 25
168 119 162 197 253 194 26
169 122 158 199 251 199 27
176 122 151 201 249 206 28
170 124 155 207 243 210 29
158 133 158 202 248 217 30
172 119 158 196 254 225 31
172 119 158 198 252 230 32
173 109 167 203 247 234 33
172 113 164 198 252 239 34
179 113 157 200 250 250 35
171 127 151 197 253 254 36
170 122 157 193 257 258 37
161 130 158 190 260 263 38
161 124 164 181 269 267 39
177 106 166 179 271 275 40
178 106 165 178 272 282 41
163 113 173 184 266 287 42
160 123 166 192 258 294 43
162 120 167 201 249 296 44
163 118 168 200 250 303 45
168 113 168 201 249 309 46
172 111 166 204 246 315 47
175 112 162 200 250 318 48
176 114 159 197 253 323 49
176 112 161 199 251 332 50
168 122 159 202 248 337 51
174 116 159 198 252 349 52
162 113 174 197 253 353 53
157 110 182 200 250 358 54
159 120 170 200 250 365 55
161 119 169 198 252 372 56
166 114 169 200 250 377 57
170 107 172 202 248 385 58
173 105 171 208 242 392 59
178 100 171 211 239 396 60
186 94 169 216 234 405 61
181 102 166 217 233 411 62
176 112 161 219 231 415 63
181 114 154 216 234 425 64
181 108 160 215 235 430 65
192 108 149 220 230 440 66
200 108 141 222 228 449 67
199 112 138 222 228 455 68
190 118 141 226 224 460 69
188 116 145 220 230 465 70
197 101 151 218 232 471 71
191 102 156 212 238 475 72
180 105 164 208 242 477 73
180 105 164 212 238 487 74
176 109 164 212 238 494 75
167 118 164 205 245 497 76
168 112 169 198 252 503 77
169 111 169 201 249 504 78
176 113 160 203 247 509 79
170 115 164 197 253 513 80
170 103 176 197 253 516 81
169 109 171 197 253 523 82
177 100 172 199 251 533 83
174 106 169 207 243 537 84
182 98 169 207 243 547 85
172 106 171 217 233 551 86
182 108 159 219 231 556 87
191 107 151 217 233 562 88
193 108 148 222 228 565 89
198 110 141 219 231 574 90
200 113 136 218 232 582 91
200 119 130 219 231 590 92
195 123 131 224 226 597 93
197 114 138 222 228 608 94
194 119 136 219 231 616 95
199 117 133 219 231 620 96
183 130 136 216 234 628 97
186 128 135 213 237 636 98
182 119 148 211 239 640 99
177 124 148 207 243 647 100
171 134 144 203 247 652 101
168 125 156 197 253 657 102
163 127 159 207 243 663 103
156 123 170 206 244 670 104
154 127 168 204 246 672 105
160 117 172 198 252 680 106
162 119 168 202 248 683 107
168 122 159 198 252 692 108
176 117 156 200 250 695 109
184 110 155 201 249 702 110
185 109 155 201 249 706 111
184 112 153 211 239 714 112
181 113 155 209 241 717 113
183 111 155 208 242 722 114
180 121 148 195 255 729 115
175 124 150 188 262 732 116
169 133 147 197 253 735 117
167 132 150 194 256 742 118
176 124 149 185 265 749 119
174 129 146 187 263 753 120
179 115 155 181 269 761 121
176 112 161 179 271 765 122
167 117 165 181 269 770 123
165 116 168 172 278 774 124
162 118 169 176 274 778 125
166 115 168 176 274 784 126
161 120 168 174 276 793 127
161 125 163 170 280 797 128
160 122 167 171 279 805 129
161 124 164 176 274 814 130
162 123 164 184 266 820 131
150 128 171 183 267 827 132
163 122 164 193 257 835 133
173 116 160 189 261 842 134
174 115 160 186 264 846 135
174 121 154 191 259 849 136
174 124 151 188 262 853 137
173 124 152 188 262 857 138
167 131 151 194 256 863 139
169 129 151 199 251 871 140
165 132 152 197 253 877 141
164 132 153 190 260 885 142
171 122 156 191 259 893 143
161 131 157 189 261 896 144
153 129 167 185 265 898 145
146 126 177 188 262 899 146
151 113 185 186 264 910 147
155 111 183 188 262 917 148
153 118 178 184 266 922 149
147 114 188 185 265 928 150
148 110 191 184 266 934 151
167 99 183 188 262 946 152
171 97 181 192 258 956 153
176 99 174 192 258 964 154
174 105 170 192 258 971 155
176 114 159 194 256 980 156
171 112 166 196 254 986 157
173 110 166 199 251 992 158
169 113 167 197 253 999 159
177 108 164 202 248 1009 160
180 106 163 198 252 1017 161
174 119 156 197 253 1023 162
170 121 158 194 256 1032 163
169 120 160 193 257 1036 164
163 118 168 198 252 1042 165
159 121 169 196 254 1046 166
160 108 181 193 257 1056 167
157 115 177 195 255 1066 168
149 125 175 196 254 1070 169
147 122 180 206 244 1073 170
147 115 187 200 250 1082 171
143 115 191 201 249 1083 172
152 110 187 199 251 1091 173
166 106 177 204 246 1101 174
170 100 179 207 243 1106 175
161 105 183 210 240 1108 176
160 99 190 214 236 1115 177
165 96 188 217 233 1121 178
164 95 190 219 231 1131 179
164 99 186 214 236 1135 180
164 111 174 217 233 1135 181
165 110 174 215 235 1140 182
164 106 179 217 233 1148 183
174 104 171 215 235 1157 184
177 101 171 214 236 1164 185
174 103 172 210 240 1171 186
176 104 169 210 240 1173 187
182 99 168 210 240 1186 188
181 102 166 215 235 1192 189
187 93 169 217 233 1199 190
177 106 166 219 231 1200 191
175 106 168 221 229 1208 192
175 112 162 221 229 1219 193
178 106 165 229 221 1225 194
176 102 171 225 225 1236 195
188 95 166 232 218 1246 196
186 99 164 229 221 1254 197
181 101 167 227 223 1259 198
182 103 164 220 230 1265 199
186 105 158 217 233 1269 200
185 106 158 217 233 1273 201
192 102 155 215 235 1276 202
188 103 158 214 236 1283 203
191 96 162 221 229 1290 204
199 97 153 222 228 1300 205
193 104 152 227 223 1305 206
188 112 149 227 223 1311 207
191 113 145 221 229 1318 208
186 113 150 218 232 1322 209
189 110 150 216 234 1329 210
199 107 143 216 234 1334 211
197 107 145 216 234 1338 212
193 117 139 212 238 1342 213
192 113 144 204 246 1346 214
181 118 150 207 243 1349 215
176 125 148 206 244 1355 216
183 110 156 202 248 1362 217
180 106 163 206 244 1370 218
178 112 159 205 245 1378 219
168 120 161 209 241 1384 220
177 108 164 207 243 1390 221
171 113 165 216 234 1394 222
170 113 166 221 229 1400 223
173 103 173 224 226 1410 224
179 101 169 231 219 1418 225
182 97 170 232 218 1424 226
177 105 167 226 224 1432 227
176 109 164 223 227 1432 228
189 102 158 236 214 1439 229
181 106 162 227 223 1447 230
180 113 156 224 226 1453 231
185 106 158 226 224 1457 232
189 106 154 230 220 1461 233
183 113 153 227 223 1469 234
189 110 150 228 222 1481 235
199 100 150 232 218 1488 236
199 107 143 229 221 1495 237
198 113 138 230 220 1500 238
187 117 145 226 224 1501 239
184 116 149 228 222 1507 240
186 113 150 226 224 1521 241
176 124 149 227 223 1523 242
176 118 155 222 228 1531 243
185 109 155 222 228 1539 244
167 129 153 218 232 1548 245
170 121 158 215 235 1553 246
175 115 159 216 234 1558 247
167 116 166 216 234 1564 248
163 116 170 215 235 1569 249
174 107 168 217 233 1578 250
171 113 165 212 238 1581 251
175 106 168 217 233 1588 252
178 104 167 223 227 1592 253
177 109 163 224 226 1596 254
188 95 166 226 224 1601 255
191 96 162 221 229 1605 256
190 107 152 220 230 1608 257
184 109 156 217 233 1613 258
184 100 165 215 235 1621 259
172 113 164 209 241 1623 260
178 106 165 206 244 1628 261
188 100 161 205 245 1638 262
185 111 153 206 244 1646 263
190 104 155 210 240 1655 264
198 97 154 213 237 1666 265
186 112 151 215 235 1671 266
186 121 142 217 233 1674 267
194 114 141 220 230 1685 268
189 118 142 216 234 1691 269
183 122 144 219 231 1698 270
186 117 146 219 231 1702 271
189 117 143 220 230 1708 272
184 122 143 215 235 1717 273
194 110 145 210 240 1724 274
189 110 150 214 236 1730 275
190 108 151 220 230 1739 276
179 114 156 227 223 1746 277
184 108 157 228 222 1748 278
190 112 147 222 228 1755 279
185 110 154 221 229 1762 280
180 120 149 222 228 1769 281
180 114 155 220 230 1775 282
173 118 158 212 238 1779 283
174 119 156 217 233 1783 284
183 103 163 208 242 1787 285
180 102 167 212 238 1794 286
172 110 167 209 241 1803 287
180 107 162 206 244 1808 288
177 105 167 207 243 1812 289
172 110 167 214 236 1815 290
176 101 172 214 236 1821 291
185 100 164 213 237 1828 292
193 93 163 212 238 1836 293
190 97 162 218 232 1842 294
199 93 157 224 226 1851 295
192 100 157 227 223 1861 296
200 93 156 230 220 1872 297
207 93 149 233 217 1879 298
195 104 150 229 221 1880 299
200 99 150 223 227 1889 300
206 93 150 222 228 1896 301
198 96 155 224 226 1902 302
200 96 153 228 222 1910 303
197 98 154 226 224 1912 304
190 102 157 222 228 1920 305
183 104 162 218 232 1925 306
193 97 159 217 233 1929 307
185 97 167 220 230 1938 308
181 101 167 214 236 1945 309
179 107 163 213 237 1953 310
177 103 169 212 238 1958 311
176 113 160 212 238 1963 312
