336 81 32 335 114 8 0
323 69 57 335 114 20 1
324 51 74 334 115 31 2
316 58 75 335 114 38 3
298 60 91 337 112 50 4
296 45 108 336 113 58 5
296 40 113 336 113 67 6
300 36 113 338 111 76 7
302 33 114 339 110 84 8
299 42 108 336 113 88 9
302 39 108 336 113 99 10
307 39 103 334 115 106 11
305 45 99 331 118 114 12
310 38 101 331 118 131 13
309 38 102 333 116 146 14
307 41 101 338 111 152 15
307 35 107 343 106 161 16
307 40 102 344 105 170 17
304 41 104 341 108 176 18
300 41 108 338 111 183 19
297 34 118 339 110 197 20
295 41 113 336 113 204 21
297 39 113 337 112 213 22
302 37 110 338 111 219 23
302 41 106 336 113 230 24
304 42 103 336 113 237 25
297 45 107 336 113 246 26
292 45 112 334 115 256 27
298 39 112 332 117 269 28
293 41 115 328 121 284 29
304 36 109 328 121 297 30
307 32 110 330 119 308 31
305 39 105 327 122 321 32
302 39 108 329 120 331 33
298 37 114 327 122 337 34
296 37 116 331 118 343 35
299 43 107 335 114 351 36
300 42 107 333 116 368 37
299 32 118 337 112 370 38
289 45 115 337 112 385 39
301 40 108 335 114 396 40
308 29 112 335 114 404 41
307 37 105 337 112 408 42
304 44 101 333 116 418 43
310 39 100 336 113 431 44
296 44 109 338 111 438 45
297 45 107 337 112 448 46
300 47 102 335 114 461 47
300 39 110 334 115 466 48
293 40 116 334 115 473 49
294 41 114 332 117 483 50
290 39 120 333 116 493 51
284 43 122 331 118 503 52
287 38 124 331 118 506 53
290 46 113 327 122 513 54
291 45 113 328 121 523 55
284 40 125 328 121 533 56
275 45 129 330 119 541 57
281 45 123 330 119 552 58
284 36 129 326 123 564 59
282 41 126 329 120 574 60
287 33 129 329 120 578 61
284 40 125 335 114 588 62
286 40 123 334 115 595 63
283 43 123 334 115 598 64
282 46 121 330 119 606 65
276 44 129 333 116 611 66
274 44 131 333 116 620 67
277 38 134 333 116 634 68
288 38 123 332 117 642 69
290 34 125 331 118 650 70
292 45 112 329 120 662 71
288 46 115 328 121 673 72
278 48 123 330 119 684 73
288 42 119 330 119 695 74
292 39 118 333 116 708 75
301 36 112 334 115 716 76
301 34 114 338 111 728 77
304 35 110 339 110 743 78
303 27 119 343 106 754 79
306 27 116 341 108 763 80
308 23 118 348 101 775 81
312 17 120 347 102 786 82
310 26 113 345 104 796 83
307 32 110 344 105 806 84
310 37 102 345 104 822 85
312 38 99 342 107 834 86
317 33 99 341 108 849 87
318 34 97 343 106 856 88
313 37 99 344 105 869 89
309 36 104 346 103 881 90
311 33 105 345 104 893 91
319 24 106 350 99 904 92
