332 77 40 336 113 7 0
328 65 56 330 119 17 1
334 38 77 333 116 34 2
313 54 82 334 115 42 3
296 58 95 337 112 47 4
296 53 100 338 111 51 5
292 54 103 340 109 59 6
290 44 115 338 111 67 7
291 45 113 339 110 71 8
284 53 112 337 112 76 9
283 38 128 333 116 83 10
283 39 127 343 106 88 11
287 39 123 340 109 92 12
286 37 126 339 110 92 13
288 38 123 343 106 97 14
290 42 117 342 107 101 15
293 41 115 344 105 108 16
292 37 120 344 105 112 17
287 34 128 345 104 117 18
289 30 130 349 100 123 19
289 38 122 350 99 129 20
290 38 121 344 105 135 21
276 50 123 344 105 142 22
277 45 127 339 110 146 23
284 43 122 343 106 153 24
296 33 120 342 107 160 25
290 38 121 341 108 165 26
288 37 124 344 105 172 27
293 41 115 338 111 176 28
295 38 116 341 108 185 29
294 37 118 346 103 189 30
296 33 120 352 97 197 31
289 41 119 353 96 202 32
287 37 125 351 98 208 33
296 29 124 350 99 215 34
311 27 111 353 96 223 35
308 32 109 354 95 226 36
302 40 107 352 97 233 37
302 37 110 353 96 240 38
304 38 107 348 101 244 39
307 37 105 351 98 251 40
305 41 103 346 103 258 41
300 39 110 348 101 262 42
300 40 109 350 99 270 43
299 37 113 349 100 276 44
303 30 116 348 101 280 45
300 38 111 348 101 284 46
302 36 111 352 97 293 47
301 29 119 351 98 302 48
297 29 123 357 92 308 49
301 27 121 358 91 314 50
294 30 125 360 89 318 51
295 34 120 362 87 323 52
304 29 116 357 92 331 53
304 25 120 360 89 339 54
309 26 114 357 92 344 55
309 25 115 364 85 351 56
310 22 117 365 84 358 57
308 26 115 372 77 365 58
312 23 114 369 80 369 59
314 26 109 370 79 373 60
317 27 105 371 78 380 61
317 26 106 370 79 384 62
318 28 103 368 81 388 63
318 29 102 369 80 393 64
315 32 102 371 78 400 65
314 28 107 374 75 408 66
317 21 111 372 77 411 67
320 26 103 372 77 420 68
326 24 99 374 75 428 69
329 24 96 377 72 432 70
325 30 94 378 71 439 71
326 27 96 378 71 442 72
328 23 98 377 72 448 73
332 20 97 377 72 453 74
335 24 90 379 70 457 75
335 25 89 378 71 460 76
339 22 88 377 72 468 77
341 22 86 376 73 473 78
342 28 79 372 77 481 79
338 34 77 367 82 485 80
340 31 78 369 80 496 81
340 32 77 366 83 501 82
340 31 78 367 82 510 83
332 34 83 365 84 515 84
335 27 87 366 83 518 85
331 32 86 364 85 523 86
324 35 90 362 87 526 87
327 28 94 359 90 528 88
327 28 94 355 94 531 89
320 35 94 355 94 536 90
318 28 103 360 89 537 91
314 29 106 361 88 542 92
318 25 106 361 88 547 93
324 23 102 359 90 553 94
325 26 98 359 90 559 95
322 26 101 364 85 563 96
323 30 96 365 84 573 97
317 31 101 365 84 575 98
313 29 107 365 84 579 99
309 33 107 366 83 587 100
308 38 103 363 86 594 101
320 29 100 367 82 602 102
319 29 101 369 80 604 103
316 33 100 365 84 609 104
313 34 102 362 87 617 105
322 25 102 359 90 624 106
320 33 96 359 90 628 107
317 33 99 358 91 631 108
312 38 99 359 90 639 109
311 37 101 354 95 642 110
314 28 107 360 89 652 111
308 34 107 364 85 657 112
306 37 106 360 89 663 113
307 32 110 357 92 667 114
318 33 98 359 90 679 115
306 39 104 360 89 682 116
308 29 112 361 88 691 117
316 22 111 362 87 694 118
309 29 111 363 86 696 119
306 37 106 367 82 701 120
318 25 106 363 86 710 121
312 35 102 368 81 718 122
316 33 100 368 81 720 123
315 36 98 366 83 729 124
314 33 102 363 86 733 125
310 33 106 365 84 738 126
319 26 104 362 87 744 127
316 30 103 362 87 749 128
316 33 100 364 85 752 129
318 33 98 361 88 760 130
318 34 97 358 91 762 131
323 36 90 357 92 766 132
322 36 91 359 90 772 133
324 36 89 360 89 778 134
325 35 89 354 95 783 135
327 31 91 359 90 787 136
324 25 100 363 86 792 137
325 25 99 363 86 796 138
333 25 91 361 88 802 139
337 25 87 365 84 806 140
332 25 92 365 84 813 141
330 27 92 366 83 818 142
332 26 91 363 86 826 143
324 28 97 362 87 832 144
320 29 100 359 90 834 145
323 22 104 363 86 840 146
316 36 97 363 86 850 147
317 32 100 359 90 859 148
316 34 99 358 91 862 149
308 46 95 352 97 868 150
306 41 102 350 99 871 151
